MoundID,Name,Period,Municipality,Region,Lat,Long,GraveNo,Enclosure Type,LaborAssessment,Burial No,Extra skeletal remains?,Notes on burial,Assemblage?,AnimalRemains,Lithics,HMPottery,Storage,FineVessels,DrinkingCups,Jewellery,Weapons,SpecialFinds,Imports,Grave Rank symbols,StartDate,Enddate,Chronology rating
1252.0,Mound 1,Middle Byzantine,Tundzha,Yambol,42.513881,26.564572,13.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,900.0,1100.0,1 - rough estimate by author on basis of the assemblage
1252.0,Mound 1,Middle Byzantine,Tundzha,Yambol,42.513881,26.564572,14.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,900.0,1100.0,1 - rough estimate by author on basis of the assemblage
1252.0,Mound 1,Middle Byzantine,Tundzha,Yambol,42.513881,26.564572,15.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,900.0,1100.0,1 - rough estimate by author on basis of the assemblage
1252.0,Mound 1,Middle Byzantine,Tundzha,Yambol,42.513881,26.564572,16.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,900.0,1100.0,1 - rough estimate by author on basis of the assemblage
1252.0,Mound 1,Middle Byzantine,Tundzha,Yambol,42.513881,26.564572,17.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,900.0,1100.0,1 - rough estimate by author on basis of the assemblage
1252.0,Mound 1,Middle Byzantine,Tundzha,Yambol,42.513881,26.564572,18.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,900.0,1100.0,1 - rough estimate by author on basis of the assemblage
1252.0,Mound 1,Early Bronze Age,Tundzha,Yambol,42.513881,26.564572,19.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,Y,,,1 vessel,,,,,,,,"1 - One or two status symbols (ochre, personal jewellery)",-2800.0,-2600.0,2 - specialist consulted on a single item
1252.0,Mound 1,Early Bronze Age,Tundzha,Yambol,42.513881,26.564572,20.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,Y,,,1 vessel,,,,,,,,"1 - One or two status symbols (ochre, personal jewellery)",-2800.0,-2600.0,2 - specialist consulted on a single item
1252.0,Mound 1,Early Bronze Age,Tundzha,Yambol,42.513881,26.564572,21.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,-2800.0,-2600.0,2 - specialist consulted on a single item
1252.0,Mound 1,Early Bronze Age,Tundzha,Yambol,42.513881,26.564572,22.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,-2800.0,-2600.0,2 - specialist consulted on a single item
1252.0,Mound 1,Early Bronze Age,Tundzha,Yambol,42.513881,26.564572,23.0,Simple pit,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",1.0,,,N,,,,,,,,,ochre,,0 - No symbols of status present,-3200.0,-2800.0,2 - specialist consulted on a single item
1252.0,Mound 1,Early Bronze Age,Tundzha,Yambol,42.513881,26.564572,24.0,Simple pit,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",1.0,,,N,,,,,,,,,ochre,,0 - No symbols of status present,-3200.0,-2800.0,2 - specialist consulted on a single item
1252.0,Mound 1,Early Bronze Age,Tundzha,Yambol,42.513881,26.564572,25.0,Simple pit,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",1.0,,,N,,,,,,,,,ochre,,0 - No symbols of status present,-3200.0,-2800.0,2 - specialist consulted on a single item
1252.0,Mound 1,Early Bronze Age,Tundzha,Yambol,42.513881,26.564572,26.0,Simple pit,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",1.0,,,N,,,,,,,,,ochre,,0 - No symbols of status present,-3200.0,-2800.0,2 - specialist consulted on a single item
1252.0,Mound 1,Early Bronze Age,Tundzha,Yambol,42.513881,26.564572,27.0,Simple pit,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",1.0,,,N,,,,,,,,,ochre,,0 - No symbols of status present,-3200.0,-2800.0,2 - specialist consulted on a single item
1252.0,Mound 1,Early Bronze Age,Tundzha,Yambol,42.513881,26.564572,28.0,Simple pit,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",1.0,,,N,,,,,,,,,ochre,,0 - No symbols of status present,-3200.0,-2800.0,2 - specialist consulted on a single item
1252.0,Mound 1,Early Bronze Age,Tundzha,Yambol,42.513881,26.564572,29.0,Simple pit,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",1.0,,,Y,,,,,,,2 silver spirals,,ochre,,1.5 - to be filled out by Stoyan,-3200.0,-2800.0,2 - specialist consulted on a single item
1252.0,Mound 1,Early Bronze Age,Tundzha,Yambol,42.513881,26.564572,30.0,Simple pit,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",1.0,,,Y,,,1 bowl (filled with grain),,,,,,ochre,,"1 - One or two status symbols (ochre, personal jewellery)",-3200.0,-2800.0,2 - specialist consulted on a single item
1253.0,no name,Early Iron Age,Sredets,Burgas,42.106735,27.192678,1.0,Dolmen,"major elaboration (ashlar /cist /stone lined grave, brick tomb in RM, rockcut PH tomb, combination of any of the above)",no human remains,,,Y - looted,,,many fragments,,,,4 bronze fibullae,,,,not available,-800.0,-700.0,2 - specialist consulted on a single item
1258.0,no name,Classical and Hellenistic,Bolyarovo,Yambol,42.159068,26.861798,1.0,Tomb with dromos,"massive labor expenditure (Ostrusha style tomb, or multi-chamber ashlar tomb, or giant earth mantle, ...)",no human remains,,,Y - looted,,,,,several vessels,,,,,,not available,-500.0,-400.0,1 - rough estimate by author on basis of the assemblage
1259.0,Mound 14,Roman period,Malko Tarnovo,Burgas,41.983169,27.491924,1.0,Cist grave,"more elaboration (stone platforms, simpler cist grave, .... Stoyan, please describe an example )",1.0,,,Y,,,,,1 glass vessel,1 cup,,,,,"1 - One or two status symbols (ochre, personal jewellery)",200.0,315.0,1 - rough estimate by author on basis of the assemblage
1259.0,Mound 14,Roman period,Malko Tarnovo,Burgas,41.983169,27.491924,1.0,Cist grave,"more elaboration (stone platforms, simpler cist grave, .... Stoyan, please describe an example )",2.0,,,N,,,,,,,,,,,0 - No symbols of status present,200.0,315.0,1 - rough estimate by author on basis of the assemblage
1259.0,Mound 14,Roman period,Malko Tarnovo,Burgas,41.983169,27.491924,1.0,Cist grave,"more elaboration (stone platforms, simpler cist grave, .... Stoyan, please describe an example )",3.0,,,N,,,,,,,,,,,0 - No symbols of status present,200.0,315.0,1 - rough estimate by author on basis of the assemblage
1259.0,Mound 14,Roman period,Malko Tarnovo,Burgas,41.983169,27.491924,2.0,Cist grave,"more elaboration (stone platforms, simpler cist grave, .... Stoyan, please describe an example )",1.0,,,Y,,,,,,,,,1 bronze bell,,0 - No symbols of status present,200.0,315.0,1 - rough estimate by author on basis of the assemblage
1259.0,Mound 14,Roman period,Malko Tarnovo,Burgas,41.983169,27.491924,3.0,Cist grave,"more elaboration (stone platforms, simpler cist grave, .... Stoyan, please describe an example )",1.0,,,Y,,,,,,1 cup,,,,,0 - No symbols of status present,200.0,315.0,1 - rough estimate by author on basis of the assemblage
1259.0,Mound 14,Roman period,Malko Tarnovo,Burgas,41.983169,27.491924,4.0,Cist grave,"more elaboration (stone platforms, simpler cist grave, .... Stoyan, please describe an example )",1.0,,,N,,,,,,,,,,,0 - No symbols of status present,200.0,315.0,1 - rough estimate by author on basis of the assemblage
1259.0,Mound 14,Roman period,Malko Tarnovo,Burgas,41.983169,27.491924,4.0,Cist grave,"more elaboration (stone platforms, simpler cist grave, .... Stoyan, please describe an example )",2.0,,,N,,,,,,,,,,,0 - No symbols of status present,200.0,315.0,1 - rough estimate by author on basis of the assemblage
1260.0,Mound 3,Roman period,Malko Tarnovo,Burgas,41.983169,27.491924,1.0,Cist grave,"more elaboration (stone platforms, simpler cist grave, .... Stoyan, please describe an example )",1.0,,,N,,,,,,,,,,,0 - No symbols of status present,200.0,315.0,1 - rough estimate by author on basis of the assemblage
1260.0,Mound 3,Roman period,Malko Tarnovo,Burgas,41.983169,27.491924,1.0,Cist grave,"more elaboration (stone platforms, simpler cist grave, .... Stoyan, please describe an example )",2.0,,,Y,,,,,1 jug,,,,,,0 - No symbols of status present,200.0,315.0,1 - rough estimate by author on basis of the assemblage
1261.0,no name,Roman period,Malko Tarnovo,Burgas,41.983169,27.491924,1.0,Tomb with dromos,"major elaboration (ashlar /cist /stone lined grave, brick tomb in RM, rockcut PH tomb, combination of any of the above)",no human remains,,,Y - looted,lamb skull,,,,,,1 bronze earring; 1 bronze spiral,,2 bronze coins,,not available,310.0,325.0,2 - specialist consulted on a single item
1262.0,mound 1,Early Bronze Age,Tundzha,Yambol,42.511626,26.436665,1.0,Simple pit,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",1.0,Y - cremated bones,,Y,,,2 bowls; 1 amphora; 1 jug,,,,,,ochre,,1.5 - to be filled out by Stoyan,-3000.0,-2500.0,1 - rough estimate by author on basis of the assemblage
1262.0,mound 1,Early Bronze Age,Tundzha,Yambol,42.511626,26.436665,2.0,Simple pit,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",1.0,Y - cremated bones,,Y,Y,1 jasper fragment,1 amphora; 1 bowl; 1 jug,,,,,,1 bronze awl; ochre,,1.5 - to be filled out by Stoyan,-3000.0,-2500.0,1 - rough estimate by author on basis of the assemblage
1262.0,mound 1,Early Bronze Age,Tundzha,Yambol,42.511626,26.436665,3.0,Simple pit,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",1.0,,,Y,,,4 vessels,,,,6 silver spirals; 4 silver plates;,1 bronze knife,2 bronze awls,ochre,"2 - Several symbols of status across multiple classes of artefacts (e.g. elaborate enclosure, weapons, jewellery, or imported goods..)",-3000.0,-2500.0,1 - rough estimate by author on basis of the assemblage
1262.0,mound 1,Early Bronze Age,Tundzha,Yambol,42.511626,26.436665,3.0,Simple pit,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",2.0,,,Y,,,,,,,,,,,"2 - Several symbols of status across multiple classes of artefacts (e.g. elaborate enclosure, weapons, jewellery, or imported goods..)",-3000.0,-2500.0,1 - rough estimate by author on basis of the assemblage
1262.0,mound 1,Early Bronze Age,Tundzha,Yambol,42.511626,26.436665,3.0,Simple pit,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",3.0,,,Y,,,,,,,,,,,"2 - Several symbols of status across multiple classes of artefacts (e.g. elaborate enclosure, weapons, jewellery, or imported goods..)",-3000.0,-2500.0,1 - rough estimate by author on basis of the assemblage
1262.0,mound 1,Early Bronze Age,Tundzha,Yambol,42.511626,26.436665,4.0,none,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",1.0,,,Y,,,1 bowl,,,,,,,,0 - No symbols of status present,-3000.0,-2500.0,1 - rough estimate by author on basis of the assemblage
1263.0,mound 2,Unknown,Tundzha,Yambol,42.511545,26.436034,1.0,none,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,,,0 - no chronology
1263.0,mound 2,Ottoman period,Tundzha,Yambol,42.511545,26.436034,2.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,Y,,,,,,,,,2 silver coins,,"1 - One or two status symbols (ochre, personal jewellery)",1300.0,1500.0,1 - rough estimate by author on basis of the assemblage
1263.0,mound 2,Unknown,Tundzha,Yambol,42.511545,26.436034,3.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,,,0 - no chronology
1263.0,mound 2,Unknown,Tundzha,Yambol,42.511545,26.436034,4.0,stone lined grave,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",1.0,,,N,,,,,,,,,,,0 - No symbols of status present,,,0 - no chronology
1263.0,mound 2,Unknown,Tundzha,Yambol,42.511545,26.436034,5.0,Tiled grave,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",1.0,,,N,,,,,,,,,,,0 - No symbols of status present,,,0 - no chronology
1263.0,mound 2,Unknown,Tundzha,Yambol,42.511545,26.436034,6.0,Tiled grave,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",1.0,,,N,,,,,,,,,,,0 - No symbols of status present,,,0 - no chronology
1264.0,mound 3,Classical and Hellenistic,Tundzha,Yambol,42.512526,26.437735,1.0,Tomb with dromos,"massive labor expenditure (Ostrusha style tomb, or multi-chamber ashlar tomb, or giant earth mantle, ...)",no human remains,,,looted,,,,,fragments,,,,,,not available,-400.0,-200.0,1 - rough estimate by author on basis of the assemblage
1265.0,mound 4,Classical and Hellenistic,Tundzha,Yambol,42.510954,26.434698,1.0,not available,not available,1.0,,,Y - no data about objects,,,,,,,,,,,not available,-300.0,-100.0,1 - rough estimate by author on basis of the assemblage
1270.0,Nanina mogila,Classical and Hellenistic,Maglizh,Stara Zagora,42.6075426,25.5745411,1.0,Tomb with dromos,"major elaboration (ashlar /cist /stone lined grave, brick tomb in RM, rockcut PH tomb, combination of any of the above)",no human remains,,,looted,,,,,fragments,,,,coins,,not available,-350.0,-300.0,1 - rough estimate by author on basis of the assemblage
1271.0,Fartunova mogila,Classical and Hellenistic,Maglizh,Stara Zagora,42.60751,25.566672,1.0,Tomb with dromos,"major elaboration (ashlar /cist /stone lined grave, brick tomb in RM, rockcut PH tomb, combination of any of the above)",no human remains,,,looted,,,,,fragments,,,,coins,,not available,-350.0,-300.0,1 - rough estimate by author on basis of the assemblage
1272.0,Kesteleva mogila,Classical and Hellenistic,Maglizh,Stara Zagora,42.601189,25.508092,1.0,Tomb with dromos,"major elaboration (ashlar /cist /stone lined grave, brick tomb in RM, rockcut PH tomb, combination of any of the above)",no human remains,,,N,Y-horse skull,,,,,,,,,,not available,-350.0,-300.0,1 - rough estimate by author on basis of the assemblage
1273.0,Racheva mogila,Classical and Hellenistic,Maglizh,Stara Zagora,42.598658,25.499957,1.0,Tomb with dromos,"major elaboration (ashlar /cist /stone lined grave, brick tomb in RM, rockcut PH tomb, combination of any of the above)",no human remains,,,looted,,,,,,,,,,,not available,-350.0,-300.0,1 - rough estimate by author on basis of the assemblage
1274.0,Popova mogila,Classical and Hellenistic,Stara Zagora,Stara Zagora,42.524956,25.806578,1.0,Tomb with dromos,"major elaboration (ashlar /cist /stone lined grave, brick tomb in RM, rockcut PH tomb, combination of any of the above)",no human remains,,,looted,,,,,,,,,,,not available,-350.0,-300.0,1 - rough estimate by author on basis of the assemblage
1275.0,Svetitsa mound,Classical and Hellenistic,Kazanlak,Stara Zagora,42.687917,25.368899,1.0,Sarcophagos,"major elaboration (ashlar /cist /stone lined grave, brick tomb in RM, rockcut PH tomb, combination of any of the above)",1.0,,,Y,,,,2 amphorae,,1 cup,,1 bimetal armor; 2 iron swords; (?) iron spearheads; 144 arrwoheads,1 golden face mask: 1 golden stamp-ring; 1 bronze hidria; 1 silver cup; 11 silver handles; 2 bronze handles; ,"2 red figure ""jugs""","3 - A massive quantity of symbols (precious metals, imported goods, elaborate enclosure, lots of burial goods, human sacrifices)",-450.0,-400.0,1 - rough estimate by author on basis of the assemblage
1276.0,Golyama Kosmatka,Classical and Hellenistic,Kazanlak,Stara Zagora,42.699993,25.333495,1.0,Tomb with dromos,"massive labor expenditure (Ostrusha style tomb, or multi-chamber ashlar tomb, or giant earth mantle, ...)",1.0,,,Y,Y - hots skeleton,,,3 amphorae,,,,1 silver plated bronze helmet; 2 greaves; 1 bronze armor with golden application; (?) spearheads; 1 iron sword with gold plated sheath; ,1 golden wreath; 1 golden kylix; 1 silver phial; 1 silver oinochoe; 1 golden horse harness set; 1 bronze head from monumental sculpture (Seuthes III' s head); coins; 1 gold-threated rug,2 alabastri; ,"3 - A massive quantity of symbols (precious metals, imported goods, elaborate enclosure, lots of burial goods, human sacrifices)",-300.0,-285.0,3 - a number of burial aspects consulted and crossreferenced to formulate a date
1277.0,Mound 2,Roman period,Brezovo,Plovdiv,42.401819,25.077681,1.0,Tiled grave,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",1.0,,primary burial,Y,,,,,,1 cup,1 bronze fibula,,,,"1 - One or two status symbols (ochre, personal jewellery)",300.0,400.0,1 - rough estimate by author on basis of the assemblage
1277.0,Mound 2,Roman period,Brezovo,Plovdiv,42.401819,25.077681,2.0,Urn,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,Y,,,,,(?) ceramic vessels,,,,,,"1 - One or two status symbols (ochre, personal jewellery)",300.0,400.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,1.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,2.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,3.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,4.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,5.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,6.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,7.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,8.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,9.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,10.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,11.0,Tiled grave,"some elaboration (marks of a coffin, small stone circle, tiled or stone lined grave of RM period)",1.0,,,no data,,,,,,,,,,,"1 - One or two status symbols (ochre, personal jewellery)",325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,12.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,13.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,14.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,15.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,16.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,-50.0,50.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,17.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,Rebiried bones,N,,,few fragments,,,,,,,,0 - No symbols of status present,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,18.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,19.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,20.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,21.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,22.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Roman period,Stara Zagora,Stara Zagora,42.321078,25.55237,23.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,no data,,,,,,,,,,,not available,325.0,425.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Middle Byzantine,Stara Zagora,Stara Zagora,42.321078,25.55237,24.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,Y,,,,,,,personal jewelry,,,,"1 - One or two status symbols (ochre, personal jewellery)",1000.0,1200.0,2 - specialist consulted on a single item
1279.0,no name,Middle Byzantine,Stara Zagora,Stara Zagora,42.321078,25.55237,25.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,900.0,1400.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Middle Byzantine,Stara Zagora,Stara Zagora,42.321078,25.55237,26.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,900.0,1400.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Middle Byzantine,Stara Zagora,Stara Zagora,42.321078,25.55237,27.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,900.0,1400.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Middle Byzantine,Stara Zagora,Stara Zagora,42.321078,25.55237,28.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,900.0,1400.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Middle Byzantine,Stara Zagora,Stara Zagora,42.321078,25.55237,29.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,900.0,1400.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Middle Byzantine,Stara Zagora,Stara Zagora,42.321078,25.55237,30.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,900.0,1400.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Middle Byzantine,Stara Zagora,Stara Zagora,42.321078,25.55237,31.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,900.0,1400.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Middle Byzantine,Stara Zagora,Stara Zagora,42.321078,25.55237,32.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,900.0,1400.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Middle Byzantine,Stara Zagora,Stara Zagora,42.321078,25.55237,33.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,900.0,1400.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Middle Byzantine,Stara Zagora,Stara Zagora,42.321078,25.55237,34.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,900.0,1400.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Middle Byzantine,Stara Zagora,Stara Zagora,42.321078,25.55237,35.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,900.0,1400.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Middle Byzantine,Stara Zagora,Stara Zagora,42.321078,25.55237,36.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,900.0,1400.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Middle Byzantine,Stara Zagora,Stara Zagora,42.321078,25.55237,37.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,900.0,1400.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Middle Byzantine,Stara Zagora,Stara Zagora,42.321078,25.55237,38.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,900.0,1400.0,1 - rough estimate by author on basis of the assemblage
1279.0,no name,Middle Byzantine,Stara Zagora,Stara Zagora,42.321078,25.55237,39.0,Simple pit,no elaboration (eg.a pit or no indistinct enclosure in PH or LIA period),1.0,,,N,,,,,,,,,,,0 - No symbols of status present,900.0,1400.0,1 - rough estimate by author on basis of the assemblage
